timestamp,cpu_percent,memory_usage_mb,memory_percent,response_time_ms,status
2025-09-26 10:21:34,10.78,28.93,2.83,27,healthy
2025-09-26 10:21:40,103.79,241.4,23.57,129,healthy
2025-09-26 10:21:46,72.54,750,73.24,49,healthy
2025-09-26 10:21:51,0.00,7.781,0.76,24,healthy
2025-09-26 10:21:57,8.87,29.03,2.83,27,healthy
2025-09-26 10:22:03,174.01,39.8,3.89,40,healthy
2025-09-26 10:22:09,100.89,432,42.19,285,healthy
2025-09-26 10:22:15,70.03,880.1,85.95,167,healthy
2025-09-26 10:22:21,0.02,28.97,2.83,30,healthy
2025-09-26 10:22:26,0.01,29.04,2.84,53,healthy
2025-09-26 10:22:33,101.61,570.1,55.67,421,healthy
2025-09-26 10:22:37,0.00,11,100.00,20,unhealthy
2025-09-26 10:22:43,0.01,29.66,2.90,27,healthy
2025-09-26 10:22:49,27.36,40.52,3.96,82,healthy
2025-09-26 10:22:54,95.41,557.1,54.40,181,healthy
2025-09-26 10:23:00,0.00,23.93,2.34,28,healthy
2025-09-26 10:23:06,11.33,29.74,2.90,26,healthy
2025-09-26 10:23:12,0.03,29.75,2.91,25,healthy
2025-09-26 10:23:18,102.36,338.3,33.04,138,healthy
2025-09-26 10:23:24,102.15,963.3,94.07,146,unhealthy
2025-09-26 10:23:29,0.02,28.87,2.82,26,healthy
2025-09-26 10:23:35,67.03,130.5,12.74,109,healthy
2025-09-26 10:23:41,99.96,662.9,64.74,208,healthy
2025-09-26 10:23:47,46.00,28.79,2.81,26,healthy
2025-09-26 10:23:53,9.38,29.08,2.84,27,healthy
2025-09-26 10:23:58,0.01,29.11,2.84,26,healthy
2025-09-26 10:24:06,116.96,342.8,33.48,219,healthy
2025-09-26 10:24:12,103.03,867.1,84.68,383,healthy
2025-09-26 10:24:18,95.93,159.9,15.62,151,healthy
2025-09-26 10:24:23,57.75,646.1,63.10,104,healthy
2025-09-26 10:24:29,15.20,28.79,2.81,27,healthy
2025-09-26 10:24:35,0.02,28.94,2.83,27,healthy
2025-09-26 10:24:41,97.33,320.9,31.34,329,healthy
2025-09-26 10:24:47,21.30,851.1,83.12,118,healthy
2025-09-26 10:24:51,22.59,28.78,2.81,27,healthy
2025-09-26 10:24:57,0.01,28.92,2.82,25,healthy
2025-09-26 10:25:04,219.14,145.9,14.25,398,healthy
2025-09-26 10:25:10,100.38,674.7,65.89,211,healthy
2025-09-26 10:25:16,25.74,28.78,2.81,27,healthy
2025-09-26 10:25:21,0.01,28.92,2.82,26,healthy
2025-09-26 10:25:27,99.59,273.5,26.71,310,healthy
2025-09-26 10:25:33,92.21,816.6,79.75,106,healthy
2025-09-26 10:25:39,15.25,28.78,2.81,25,healthy
2025-09-26 10:25:45,0.01,28.93,2.83,26,healthy
2025-09-26 10:27:05,88.12,116.9,11.42,194,healthy
2025-09-26 10:27:11,16.55,562.1,54.89,55,healthy
2025-09-26 10:27:17,102.82,980.7,95.77,185,unhealthy
2025-09-26 10:27:23,0.01,33.87,3.31,26,healthy
2025-09-26 10:27:28,69.34,162.7,15.89,113,healthy
2025-09-26 10:27:35,103.58,694.3,67.80,87,healthy
2025-09-26 10:27:41,0.02,33.18,3.24,26,healthy
2025-09-26 10:27:46,0.02,33.46,3.27,26,healthy
2025-09-26 10:27:52,0.01,33.48,3.27,28,healthy
2025-09-26 10:27:58,105.35,529.9,51.75,276,healthy
2025-09-26 10:28:06,103.45,962.1,93.96,122,healthy
2025-09-26 10:28:11,1.11,30.32,2.96,26,healthy
2025-09-26 10:28:17,0.02,40.39,3.94,26,healthy
2025-09-26 10:28:22,0.02,40.39,3.94,27,healthy
2025-09-26 10:28:28,97.69,397.8,38.85,68,healthy
2025-09-26 10:28:34,101.53,974.1,95.13,43,unhealthy
2025-09-26 10:28:40,0.01,30.35,2.96,28,healthy
2025-09-26 10:28:46,0.02,30.39,2.97,25,healthy
2025-09-26 10:28:51,93.22,247.3,24.15,190,healthy
2025-09-26 10:28:57,99.50,757.5,73.97,205,healthy
2025-09-26 10:29:04,1.99,30.39,2.97,55,healthy
2025-09-26 10:29:10,0.02,40.48,3.95,25,healthy
2025-09-26 10:29:15,0.02,40.5,3.96,96,healthy
2025-09-26 10:29:22,104.25,539.4,52.68,246,healthy
2025-09-26 10:29:28,98.94,800.2,78.14,218,healthy
2025-09-26 10:29:33,0.01,30.3,2.96,26,healthy
2025-09-26 10:29:39,0.02,30.38,2.97,27,healthy
2025-09-26 10:29:45,103.21,533.3,52.08,141,healthy
2025-09-26 10:29:51,100.65,900.7,87.96,359,healthy
2025-09-26 10:29:57,4.92,50.61,4.94,167,healthy
2025-09-26 10:30:04,63.57,502.3,49.05,248,healthy
2025-09-26 10:30:10,11.08,822.9,80.36,26,healthy
2025-09-26 10:30:16,8.30,822.9,80.36,26,healthy
2025-09-26 10:30:22,100.53,880.9,86.03,87,healthy
2025-09-26 10:30:27,1.08,30.48,2.98,26,healthy
2025-09-26 10:30:33,104.73,522.7,51.04,120,healthy
2025-09-26 10:30:39,0.02,582.3,56.87,37,healthy
2025-09-26 10:30:44,0.02,582.4,56.88,28,healthy
2025-09-26 10:30:51,101.96,974,95.12,128,unhealthy
2025-09-26 10:30:56,0.03,30.3,2.96,27,healthy
2025-09-26 10:31:02,45.30,30.95,3.02,144,healthy
2025-09-26 10:31:08,102.56,404,39.45,92,healthy
2025-09-26 10:31:15,105.01,847.9,82.80,245,healthy
2025-09-26 10:31:20,0.02,30.26,2.96,27,healthy
2025-09-26 10:31:26,0.01,30.33,2.96,33,healthy
2025-09-26 10:31:32,102.88,540.5,52.78,141,healthy
2025-09-26 10:31:38,0.00,11.71,1.14,26,healthy
2025-09-26 10:31:43,7.84,30.39,2.97,26,healthy
2025-09-26 10:31:50,100.64,249.9,24.40,439,healthy
2025-09-26 10:31:56,102.61,915.7,89.42,139,healthy
2025-09-26 10:32:02,112.51,317.1,30.97,468,healthy
2025-09-26 10:32:08,1.38,386.5,37.74,43,healthy
2025-09-26 10:32:14,0.01,386.6,37.75,27,healthy
2025-09-26 10:32:19,2.68,386.8,37.77,27,healthy
2025-09-26 10:32:25,89.52,709.7,69.31,173,healthy
2025-09-26 10:32:31,21.39,30.25,2.95,28,healthy
2025-09-26 10:32:36,0.02,30.39,2.97,26,healthy
2025-09-26 10:32:43,98.99,312.4,30.51,169,healthy
2025-09-26 10:32:49,99.37,818.9,79.97,113,healthy
2025-09-26 10:32:54,0.02,30.3,2.96,27,healthy
2025-09-26 10:33:00,0.02,30.39,2.97,36,healthy
2025-09-26 10:33:07,92.74,274.3,26.79,322,healthy
2025-09-26 10:33:13,101.68,749.8,73.22,86,healthy
2025-09-26 10:33:18,0.02,30.23,2.95,27,healthy
2025-09-26 10:33:24,0.01,30.39,2.97,25,healthy
2025-09-26 10:33:30,92.41,342.4,33.44,414,healthy
2025-09-26 10:33:36,86.39,917.3,89.58,168,healthy
2025-09-26 10:33:42,0.02,30.31,2.96,28,healthy
2025-09-26 10:33:48,15.75,37.12,3.62,129,healthy
2025-09-26 10:33:54,102.47,673.9,65.81,221,healthy
2025-09-26 10:34:00,39.51,30.29,2.96,45,healthy
2025-09-26 10:34:06,0.01,30.36,2.96,32,healthy
2025-09-26 10:34:11,0.02,30.38,2.97,64,healthy
2025-09-26 10:34:17,100.41,618,60.35,53,healthy
2025-09-26 10:34:23,0.00,,,16,unhealthy
2025-09-26 10:34:29,1.03,30.34,2.96,52,healthy
2025-09-26 10:34:35,102.61,192.1,18.76,302,healthy
2025-09-26 10:34:41,99.00,775.6,75.74,184,healthy
2025-09-26 10:34:47,0.01,30.25,2.95,32,healthy
2025-09-26 10:34:52,0.02,30.32,2.96,28,healthy
2025-09-26 10:34:58,98.55,471.7,46.06,233,healthy
2025-09-26 10:35:05,220.96,820.6,80.14,196,healthy
2025-09-26 10:35:10,33.55,30.16,2.95,28,healthy
2025-09-26 10:35:15,0.02,30.35,2.96,42,healthy
2025-09-26 10:35:21,0.01,30.37,2.97,27,healthy
2025-09-26 10:35:27,101.11,303.8,29.67,239,healthy
2025-09-26 10:35:33,94.19,875.3,85.48,131,healthy
2025-09-26 10:35:39,1.86,30.39,2.97,29,healthy
2025-09-26 10:35:44,0.05,30.43,2.97,26,healthy
2025-09-26 10:35:50,0.02,30.44,2.97,111,healthy
2025-09-26 10:35:56,102.47,637,62.21,230,healthy
2025-09-26 10:36:03,89.04,16.13,1.58,243,unhealthy
2025-09-26 10:36:09,0.02,30.25,2.95,32,healthy
2025-09-26 10:36:15,69.92,317.5,31.01,190,healthy
2025-09-26 10:36:21,106.53,731,71.39,232,healthy
2025-09-26 10:36:26,12.42,31.46,3.07,28,healthy
2025-09-26 10:36:32,0.02,31.61,3.09,28,healthy
2025-09-26 10:36:39,105.32,377.4,36.86,436,healthy
2025-09-26 10:36:45,102.87,932.9,91.10,404,unhealthy
2025-09-26 10:36:51,0.02,31.64,3.09,27,healthy
2025-09-26 10:36:56,13.56,32.79,3.20,213,healthy
2025-09-26 10:37:04,259.74,539.5,52.69,1164,healthy
2025-09-26 10:37:10,103.28,1018,99.41,34,unhealthy
2025-09-26 10:37:16,3.30,46.7,4.56,27,healthy
2025-09-26 10:37:21,0.02,46.7,4.56,54,healthy
2025-09-26 10:37:27,68.95,123.1,12.02,126,healthy
2025-09-26 10:37:34,97.39,565.5,55.22,438,healthy
2025-09-26 10:37:40,65.69,31.49,3.08,28,healthy
2025-09-26 10:37:46,7.72,31.64,3.09,27,healthy
2025-09-26 10:37:52,88.54,183.3,17.90,304,healthy
2025-09-26 10:37:58,96.42,689.8,67.36,148,healthy
2025-09-26 10:38:04,175.29,965.2,94.26,83,healthy
2025-09-26 10:38:10,0.02,31.57,3.08,27,healthy
2025-09-26 10:38:16,53.16,102.8,10.04,527,healthy
2025-09-26 10:38:22,101.67,714.2,69.75,227,healthy
2025-09-26 10:38:28,28.29,31.5,3.08,26,healthy
2025-09-26 10:38:34,0.02,31.64,3.09,26,healthy
2025-09-26 10:38:40,102.66,324.1,31.65,286,healthy
2025-09-26 10:38:46,96.76,789.1,77.06,161,healthy
2025-09-26 10:38:51,0.01,31.58,3.08,24,healthy
2025-09-26 10:38:57,0.01,31.66,3.09,30,healthy
2025-09-26 10:39:03,197.64,373.6,36.48,129,healthy
2025-09-26 10:39:10,87.17,696.8,68.05,143,healthy
2025-09-26 10:39:15,32.30,31.43,3.07,26,healthy
2025-09-26 10:39:21,0.01,31.58,3.08,27,healthy
2025-09-26 10:39:27,88.57,181.4,17.71,246,healthy
2025-09-26 10:39:33,100.55,751.7,73.41,307,healthy
2025-09-26 10:39:39,14.22,31.49,3.08,27,healthy
2025-09-26 10:39:44,0.02,31.65,3.09,27,healthy
2025-09-26 10:39:51,102.83,381.7,37.28,270,healthy
2025-09-26 10:39:57,104.32,994.4,97.11,97,unhealthy
2025-09-26 10:40:03,0.01,31.57,3.08,154,healthy
2025-09-26 10:40:09,13.93,52.74,5.15,174,healthy
2025-09-26 10:40:15,97.20,635.7,62.08,233,healthy
2025-09-26 10:40:21,57.03,31.49,3.08,28,healthy
2025-09-26 10:40:27,10.04,31.64,3.09,26,healthy
2025-09-26 10:40:33,92.83,238.4,23.28,676,healthy
2025-09-26 10:40:40,102.47,834.8,81.52,220,healthy
2025-09-26 10:40:45,6.37,31.57,3.08,26,healthy
2025-09-26 10:40:51,0.01,31.62,3.09,26,healthy
2025-09-26 10:40:57,48.64,121.7,11.88,266,healthy
2025-09-26 10:41:04,114.55,569.1,55.58,974,healthy
2025-09-26 10:41:10,37.62,30.28,2.96,26,healthy
2025-09-26 10:41:16,11.85,30.42,2.97,26,healthy
2025-09-26 10:41:22,104.51,279.5,27.29,222,healthy
2025-09-26 10:41:28,103.04,873.4,85.29,75,healthy
2025-09-26 10:41:33,0.02,30.35,2.96,29,healthy
2025-09-26 10:41:39,0.02,30.43,2.97,26,healthy
2025-09-26 10:41:45,102.29,592.1,57.82,133,healthy
2025-09-26 10:41:52,0.01,30.34,2.96,25,healthy
2025-09-26 10:41:57,0.02,30.74,3.00,26,healthy
2025-09-26 10:42:03,0.01,30.75,3.00,68,healthy
2025-09-26 10:42:09,101.42,403.7,39.42,310,healthy
2025-09-26 10:42:16,86.30,914.8,89.34,189,healthy
2025-09-26 10:42:21,1.62,35.54,3.47,43,healthy
2025-09-26 10:42:27,0.01,35.71,3.49,26,healthy
2025-09-26 10:42:33,0.03,35.73,3.49,156,healthy
2025-09-26 10:42:39,104.43,501.2,48.95,261,healthy
2025-09-26 10:42:45,0.00,1.895,0.19,15,unhealthy
2025-09-26 10:42:50,0.02,40.44,3.95,27,healthy
2025-09-26 10:42:56,11.41,40.51,3.96,90,healthy
2025-09-26 10:43:04,137.48,666.6,65.10,1378,healthy
2025-09-26 10:43:10,0.00,1.676,0.16,15,unhealthy
2025-09-26 10:43:15,0.01,30.29,2.96,27,healthy
2025-09-26 10:43:21,24.88,41.35,4.04,277,healthy
2025-09-26 10:43:28,101.99,758.7,74.09,274,healthy
2025-09-26 10:43:33,40.61,30.28,2.96,29,healthy
2025-09-26 10:43:39,102.32,522.6,51.04,76,healthy
2025-09-26 10:43:45,0.01,582.3,56.87,26,healthy
2025-09-26 10:43:50,0.01,582.3,56.87,27,healthy
2025-09-26 10:43:56,0.00,11,100.00,19,unhealthy
2025-09-26 10:44:03,176.37,336.8,32.89,342,healthy
2025-09-26 10:44:08,101.99,622.4,60.78,74,healthy
2025-09-26 10:44:14,8.80,872.8,85.23,26,healthy
2025-09-26 10:44:20,0.01,872.8,85.23,25,healthy
2025-09-26 10:44:26,0.00,2.133,0.21,15,unhealthy
2025-09-26 10:44:31,101.81,320.5,31.30,155,healthy
2025-09-26 10:44:37,11.94,723.2,70.62,27,healthy
2025-09-26 10:44:43,6.72,723.2,70.62,26,healthy
2025-09-26 10:44:48,5.29,737.5,72.02,42,healthy
2025-09-26 10:44:54,0.00,19.72,1.93,26,healthy
2025-09-26 10:45:00,7.88,30.42,2.97,49,healthy
2025-09-26 10:45:06,92.71,172,16.80,85,healthy
2025-09-26 10:45:13,102.59,675.8,66.00,195,healthy
2025-09-26 10:45:18,20.91,30.28,2.96,31,healthy
2025-09-26 10:45:24,0.01,30.43,2.97,36,healthy
2025-09-26 10:45:30,105.10,334.6,32.68,254,healthy
2025-09-26 10:45:36,73.00,737.3,72.00,134,healthy
2025-09-26 10:45:42,0.02,30.27,2.96,26,healthy
2025-09-26 10:45:48,0.02,30.42,2.97,28,healthy
2025-09-26 10:45:54,99.29,398.8,38.95,297,healthy
2025-09-26 10:46:00,88.45,855.3,83.53,261,healthy
2025-09-26 10:46:06,0.03,30.3,2.96,28,healthy
2025-09-26 10:46:12,0.01,30.37,2.97,366,healthy
2025-09-26 10:46:18,17.40,574.3,56.08,221,healthy
2025-09-26 10:46:24,66.91,1011,98.73,66,unhealthy
2025-09-26 10:46:30,1.13,30.55,2.98,124,healthy
2025-09-26 10:46:35,52.88,627.3,61.26,26,healthy
2025-09-26 10:46:41,9.56,627.4,61.27,26,healthy
2025-09-26 10:46:47,15.31,637.5,62.26,56,healthy
2025-09-26 10:46:53,101.81,1019,99.51,17,unhealthy
2025-09-26 10:46:58,0.01,30.3,2.96,31,healthy
2025-09-26 10:47:05,115.62,141.8,13.85,166,healthy
2025-09-26 10:47:11,100.01,662.9,64.74,100,healthy
2025-09-26 10:47:17,34.13,30.44,2.97,26,healthy
2025-09-26 10:47:23,102.69,502.3,49.05,107,healthy
2025-09-26 10:47:29,101.95,898.3,87.72,153,healthy
2025-09-26 10:47:34,0.02,30.35,2.96,28,healthy
2025-09-26 10:47:40,5.26,40.88,3.99,78,healthy
2025-09-26 10:47:46,100.06,534.7,52.22,283,healthy
2025-09-26 10:47:52,0.00,17.75,1.73,26,healthy
2025-09-26 10:47:58,9.79,30.43,2.97,26,healthy
2025-09-26 10:48:05,114.89,167.2,16.33,169,healthy
2025-09-26 10:48:11,99.32,503.2,49.14,180,healthy
2025-09-26 10:48:16,4.53,998.8,97.54,26,healthy
2025-09-26 10:48:22,5.51,1005,98.14,25,healthy
2025-09-26 10:48:28,28.63,1016,99.22,62,unhealthy
2025-09-26 10:48:34,35.81,96.1,9.38,120,healthy
2025-09-26 10:48:39,2.83,582.3,56.87,92,healthy
2025-09-26 10:48:45,0.00,11,100.00,17,unhealthy
2025-09-26 10:48:51,0.02,30.36,2.96,28,healthy
2025-09-26 10:48:56,21.17,60.95,5.95,46,healthy
2025-09-26 10:49:03,197.56,478.8,46.76,579,healthy
2025-09-26 10:49:10,96.98,885,86.43,163,healthy
2025-09-26 10:49:15,7.22,40.48,3.95,28,healthy
2025-09-26 10:49:21,0.02,40.54,3.96,28,healthy
2025-09-26 10:49:27,24.82,70.48,6.88,212,healthy
2025-09-26 10:49:33,101.59,641.1,62.61,224,healthy
2025-09-26 10:49:39,91.17,1012,98.83,21,unhealthy
2025-09-26 10:49:45,0.03,30.36,2.96,29,healthy
2025-09-26 10:49:51,94.03,172.6,16.86,131,healthy
2025-09-26 10:49:57,102.65,721.7,70.48,90,healthy
2025-09-26 10:50:03,119.32,12.89,1.26,118,unhealthy
2025-09-26 10:50:09,0.01,30.36,2.96,32,healthy
2025-09-26 10:50:15,101.87,308,30.08,170,healthy
2025-09-26 10:50:21,100.53,820.4,80.12,147,healthy
2025-09-26 10:50:27,6.42,40.53,3.96,49,healthy
2025-09-26 10:50:32,0.02,40.66,3.97,27,healthy
2025-09-26 10:50:38,0.02,40.67,3.97,82,healthy
2025-09-26 10:50:44,100.81,494.8,48.32,128,healthy
2025-09-26 10:50:50,101.98,745,72.75,149,healthy
2025-09-26 10:50:54,15.23,30.23,2.95,31,healthy
2025-09-26 10:51:00,0.01,30.38,2.97,26,healthy
2025-09-26 10:51:07,100.56,233,22.75,218,healthy
2025-09-26 10:51:13,73.79,751.7,73.41,115,healthy
2025-09-26 10:51:19,26.68,30.27,2.96,47,healthy
2025-09-26 10:51:24,0.01,45.59,4.45,26,healthy
2025-09-26 10:51:30,0.02,45.6,4.45,26,healthy
2025-09-26 10:51:36,99.47,315.8,30.84,456,healthy
2025-09-26 10:51:43,95.53,910.6,88.93,124,healthy
2025-09-26 10:51:48,0.02,30.36,2.96,27,healthy
2025-09-26 10:51:54,0.02,30.44,2.97,68,healthy
2025-09-26 10:52:00,102.52,536.7,52.41,206,healthy
2025-09-26 10:52:06,91.96,851.2,83.12,182,healthy
2025-09-26 10:52:12,0.01,30.36,2.96,25,healthy
2025-09-26 10:52:18,0.03,30.44,2.97,26,healthy
2025-09-26 10:52:24,100.38,491.6,48.01,24,healthy
2025-09-26 10:52:30,99.95,921.5,89.99,36,healthy
2025-09-26 10:52:35,0.02,30.36,2.96,26,healthy
2025-09-26 10:52:41,8.48,40.79,3.98,163,healthy
2025-09-26 10:52:47,101.80,588.9,57.51,289,healthy
2025-09-26 10:52:53,35.52,30.28,2.96,27,healthy
2025-09-26 10:52:59,10.40,30.42,2.97,26,healthy
2025-09-26 10:53:06,5.06,51.28,5.01,369,healthy
2025-09-26 10:53:12,43.70,552.9,53.99,193,healthy
2025-09-26 10:53:18,93.47,1020,99.61,23,unhealthy
2025-09-26 10:53:23,0.49,45.6,4.45,27,healthy
2025-09-26 10:53:29,0.03,45.65,4.46,25,healthy
2025-09-26 10:53:35,57.40,106.6,10.41,307,healthy
2025-09-26 10:53:41,43.38,593.2,57.93,55,healthy
2025-09-26 10:53:46,85.89,944.3,92.22,27,healthy
2025-09-26 10:53:52,103.31,181.5,17.72,78,healthy
2025-09-26 10:53:58,0.01,612.3,59.79,26,healthy
2025-09-26 10:54:04,0.02,612.4,59.80,25,healthy
2025-09-26 10:54:10,101.41,729.5,71.24,175,healthy
2025-09-26 10:54:16,18.58,30.27,2.96,24,healthy
2025-09-26 10:54:22,0.01,30.42,2.97,27,healthy
2025-09-26 10:54:28,102.24,293.7,28.68,306,healthy
2025-09-26 10:54:34,100.25,670.4,65.47,118,healthy
2025-09-26 10:54:40,40.41,30.27,2.96,26,healthy
2025-09-26 10:54:45,10.72,30.57,2.99,25,healthy
2025-09-26 10:54:51,0.02,30.58,2.99,26,healthy
2025-09-26 10:54:57,98.76,266.8,26.05,157,healthy
2025-09-26 10:55:04,174.52,701.3,68.49,629,healthy
2025-09-26 10:55:09,0.01,30.2,2.95,27,healthy
2025-09-26 10:55:15,0.01,30.34,2.96,27,healthy
2025-09-26 10:55:21,103.08,389,37.99,313,healthy
2025-09-26 10:55:27,93.22,1024,100.00,22,unhealthy
2025-09-26 10:55:33,0.02,30.28,2.96,35,healthy
2025-09-26 10:55:39,7.37,41.16,4.02,312,healthy
2025-09-26 10:55:45,99.15,522.1,50.99,279,healthy
2025-09-26 10:55:51,0.00,11,100.00,17,unhealthy
2025-09-26 10:55:57,103.12,537.2,52.46,161,healthy
2025-09-26 10:56:03,48.30,597.2,58.32,98,healthy
2025-09-26 10:56:09,15.64,597.4,58.34,25,healthy
2025-09-26 10:56:15,101.88,913.6,89.22,289,healthy
2025-09-26 10:56:21,0.02,30.31,2.96,29,healthy
